Indnum	Household heating => 70F	Household heating < 70F	Use of heat pump	Use of air conditioner	shower - short	shower - long (> 3 min)	bath	wash-up	use of dishwasher	use of clothes washer	use of clothes dryer	use of cooking range	use of  oven	use of self-clean feature of electric oven	Small kitchen appliance in the home	TV/computer use	air travel - large plane	air travel - small  plane (<50 seats)	car trips- self only	car trips - driver and self	car trips - 2+ people with multiple end points	trips using public ground transportation	bags of garbage disposed	bags of recycling deposited (negative CF)	bags of compost deposited (negative CF)	hazardous or electric items disposed	large items disposed	QoLI
689	8.0	2.0	0.0	28.0	7.0	19.0	0.0	35.0	0.0	8.0	3.0	0.0	11.0	1.0	0.0	63.0	2651.0	0.0	266.0	18.0	0.0	16.0	17.0	0.0	4.0	0.0	0.0	5616.444444444444
690	1.0	5.0	0.0	30.0	2.0	35.0	0.0	35.0	0.0	3.0	2.0	0.0	11.0	3.0	0.0	59.0	3050.0	0.0	390.0	40.0	0.0	19.0	27.0	0.0	0.0	0.0	2.0	6332.7037037037035
691	2.0	7.0	0.0	22.0	6.0	40.0	0.0	35.0	13.0	6.0	1.0	0.0	11.0	1.0	0.0	62.0	2566.0	0.0	441.0	14.0	22.0	17.0	18.0	0.0	0.0	0.0	2.0	5762.740740740741
692	10.0	6.0	0.0	12.0	3.0	34.0	0.0	35.0	0.0	5.0	4.0	0.0	8.0	1.0	0.0	60.0	2593.0	0.0	312.0	38.0	0.0	12.0	27.0	0.0	0.0	0.0	2.0	5514.37037037037
693	7.0	3.0	0.0	24.0	8.0	17.0	0.0	43.0	20.0	3.0	2.0	0.0	10.0	4.0	0.0	60.0	2605.0	0.0	324.0	29.0	27.0	14.0	28.0	0.0	0.0	0.0	1.0	4927.7037037037035
694	8.0	8.0	0.0	26.0	2.0	39.0	0.0	38.0	18.0	8.0	3.0	0.0	11.0	1.0	0.0	63.0	3892.0	0.0	386.0	21.0	0.0	13.0	26.0	0.0	0.0	0.0	0.0	7579.7037037037035
695	9.0	7.0	0.0	27.0	2.0	24.0	0.0	43.0	0.0	3.0	1.0	0.0	11.0	1.0	0.0	64.0	3813.0	0.0	375.0	20.0	11.0	13.0	19.0	0.0	0.0	0.0	0.0	7222.777777777777
696	8.0	10.0	0.0	30.0	6.0	20.0	0.0	43.0	0.0	3.0	2.0	0.0	11.0	2.0	57.0	60.0	2334.0	0.0	378.0	31.0	0.0	19.0	23.0	0.0	0.0	0.0	0.0	4971.074074074074
697	8.0	3.0	0.0	21.0	5.0	27.0	5.0	32.0	0.0	8.0	3.0	0.0	11.0	2.0	0.0	63.0	3749.0	0.0	440.0	35.0	28.0	13.0	28.0	0.0	0.0	0.0	2.0	7782.777777777777
698	7.0	3.0	0.0	15.0	6.0	19.0	0.0	42.0	0.0	2.0	2.0	0.0	10.0	4.0	50.0	58.0	3286.0	0.0	277.0	10.0	0.0	13.0	18.0	0.0	0.0	0.0	1.0	6204.518518518518
699	4.0	2.0	0.0	26.0	5.0	32.0	0.0	41.0	0.0	3.0	2.0	0.0	9.0	3.0	0.0	59.0	3052.0	0.0	427.0	14.0	10.0	19.0	27.0	0.0	7.0	0.0	1.0	6614.074074074074
700	6.0	9.0	0.0	31.0	2.0	30.0	0.0	32.0	0.0	6.0	2.0	0.0	10.0	4.0	0.0	58.0	3433.0	0.0	427.0	24.0	0.0	16.0	27.0	0.0	0.0	0.0	1.0	6649.444444444444
701	5.0	5.0	0.0	17.0	2.0	14.0	0.0	37.0	15.0	8.0	1.0	0.0	12.0	3.0	0.0	62.0	3032.0	0.0	351.0	26.0	0.0	13.0	27.0	0.0	0.0	0.0	1.0	5879.962962962963
702	2.0	2.0	0.0	25.0	4.0	18.0	0.0	33.0	0.0	5.0	3.0	0.0	8.0	1.0	57.0	60.0	2923.0	0.0	311.0	40.0	0.0	17.0	24.0	0.0	0.0	0.0	0.0	6084.259259259259
703	3.0	6.0	0.0	29.0	2.0	16.0	0.0	38.0	0.0	7.0	2.0	0.0	12.0	3.0	0.0	58.0	2456.0	0.0	447.0	25.0	0.0	15.0	25.0	0.0	0.0	0.0	0.0	5257.7037037037035
704	5.0	5.0	0.0	23.0	8.0	32.0	0.0	37.0	0.0	5.0	3.0	0.0	10.0	4.0	0.0	60.0	3777.0	0.0	310.0	13.0	0.0	15.0	18.0	0.0	0.0	0.0	1.0	7903.185185185185
705	10.0	1.0	0.0	12.0	5.0	17.0	0.0	51.0	0.0	2.0	4.0	0.0	8.0	3.0	0.0	61.0	3293.0	0.0	463.0	14.0	0.0	14.0	28.0	0.0	0.0	0.0	1.0	7162.222222222223
706	7.0	2.0	0.0	19.0	7.0	18.0	0.0	37.0	0.0	2.0	2.0	0.0	12.0	3.0	0.0	59.0	3528.0	0.0	320.0	23.0	23.0	13.0	22.0	0.0	0.0	0.0	0.0	7218.888888888889
707	1.0	8.0	0.0	13.0	7.0	35.0	0.0	39.0	0.0	8.0	3.0	0.0	9.0	1.0	0.0	59.0	2130.0	0.0	348.0	18.0	0.0	16.0	21.0	0.0	5.0	0.0	2.0	4969.62962962963
708	9.0	10.0	0.0	22.0	5.0	31.0	0.0	32.0	0.0	6.0	1.0	0.0	12.0	3.0	56.0	59.0	3718.0	0.0	299.0	11.0	14.0	13.0	28.0	0.0	0.0	2.0	2.0	7218.555555555556
709	7.0	9.0	0.0	13.0	2.0	13.0	0.0	34.0	0.0	4.0	2.0	0.0	12.0	1.0	0.0	63.0	3554.0	0.0	335.0	10.0	23.0	12.0	19.0	0.0	0.0	0.0	0.0	6618.444444444444
710	10.0	9.0	0.0	17.0	3.0	35.0	0.0	33.0	0.0	7.0	2.0	0.0	9.0	4.0	0.0	64.0	3579.0	0.0	436.0	27.0	24.0	12.0	21.0	0.0	0.0	0.0	1.0	7146.2962962962965
711	5.0	10.0	0.0	23.0	6.0	17.0	0.0	39.0	0.0	8.0	3.0	0.0	10.0	3.0	0.0	60.0	3019.0	0.0	340.0	22.0	0.0	14.0	23.0	0.0	0.0	0.0	1.0	5751.074074074074
712	4.0	7.0	0.0	26.0	7.0	37.0	0.0	34.0	0.0	8.0	1.0	0.0	9.0	3.0	0.0	64.0	2685.0	0.0	385.0	36.0	0.0	18.0	22.0	0.0	7.0	0.0	2.0	6010.407407407408
713	8.0	3.0	0.0	17.0	4.0	20.0	0.0	33.0	0.0	2.0	4.0	0.0	8.0	2.0	0.0	63.0	3407.0	0.0	273.0	32.0	23.0	16.0	17.0	0.0	4.0	0.0	2.0	6402.851851851852
714	7.0	5.0	0.0	30.0	3.0	17.0	0.0	44.0	0.0	6.0	1.0	0.0	9.0	4.0	0.0	59.0	2766.0	0.0	286.0	21.0	0.0	13.0	17.0	0.0	0.0	0.0	2.0	6105.925925925926
715	10.0	3.0	0.0	16.0	6.0	18.0	0.0	50.0	0.0	3.0	3.0	0.0	9.0	3.0	0.0	60.0	2596.0	0.0	342.0	15.0	14.0	18.0	21.0	0.0	0.0	0.0	2.0	6072.851851851852
716	4.0	8.0	0.0	29.0	8.0	11.0	0.0	49.0	0.0	3.0	3.0	0.0	10.0	4.0	0.0	63.0	2776.0	0.0	407.0	27.0	0.0	12.0	17.0	0.0	0.0	0.0	0.0	6087.37037037037
717	8.0	4.0	0.0	25.0	8.0	24.0	0.0	48.0	0.0	4.0	2.0	0.0	8.0	3.0	0.0	61.0	3125.0	0.0	412.0	16.0	0.0	12.0	18.0	0.0	0.0	0.0	0.0	6371.037037037037
718	3.0	8.0	0.0	31.0	5.0	26.0	0.0	47.0	0.0	4.0	1.0	11.0	8.0	1.0	0.0	58.0	3979.0	0.0	456.0	33.0	0.0	17.0	27.0	0.0	8.0	0.0	2.0	7791.185185185185
719	2.0	3.0	0.0	28.0	4.0	28.0	0.0	52.0	0.0	4.0	4.0	0.0	11.0	2.0	0.0	58.0	3171.0	0.0	301.0	15.0	17.0	14.0	18.0	0.0	0.0	2.0	0.0	5852.407407407408
720	9.0	3.0	0.0	25.0	6.0	11.0	0.0	40.0	0.0	8.0	4.0	0.0	12.0	3.0	0.0	59.0	2974.0	0.0	442.0	12.0	11.0	16.0	25.0	0.0	4.0	0.0	0.0	5661.592592592592
721	8.0	3.0	0.0	25.0	3.0	40.0	0.0	36.0	0.0	8.0	1.0	0.0	8.0	4.0	53.0	60.0	3166.0	0.0	427.0	21.0	20.0	14.0	19.0	0.0	4.0	0.0	1.0	6017.518518518518
722	2.0	3.0	0.0	29.0	8.0	34.0	0.0	45.0	0.0	4.0	2.0	0.0	11.0	2.0	0.0	60.0	3794.0	0.0	302.0	24.0	17.0	12.0	23.0	0.0	0.0	0.0	0.0	7615.740740740741
723	4.0	4.0	0.0	28.0	4.0	19.0	0.0	38.0	0.0	7.0	4.0	0.0	12.0	2.0	0.0	61.0	2399.0	0.0	453.0	15.0	18.0	13.0	21.0	0.0	0.0	0.0	0.0	5344.592592592592
724	3.0	9.0	0.0	22.0	8.0	35.0	6.0	35.0	0.0	8.0	1.0	10.0	8.0	2.0	0.0	63.0	3821.0	0.0	293.0	24.0	21.0	19.0	20.0	0.0	6.0	0.0	1.0	7821.777777777777
725	6.0	1.0	0.0	20.0	3.0	31.0	0.0	47.0	0.0	2.0	4.0	0.0	11.0	2.0	0.0	64.0	3699.0	0.0	271.0	21.0	0.0	18.0	23.0	0.0	0.0	0.0	0.0	7692.111111111111
726	4.0	1.0	0.0	21.0	4.0	30.0	0.0	51.0	0.0	3.0	4.0	0.0	8.0	1.0	0.0	61.0	3342.0	0.0	339.0	16.0	24.0	15.0	17.0	0.0	0.0	0.0	0.0	6478.925925925926
727	2.0	5.0	0.0	13.0	2.0	36.0	0.0	36.0	0.0	6.0	1.0	0.0	9.0	3.0	0.0	60.0	2557.0	0.0	421.0	13.0	15.0	14.0	20.0	0.0	5.0	2.0	1.0	5197.777777777777
728	6.0	9.0	0.0	19.0	8.0	28.0	0.0	39.0	0.0	2.0	2.0	0.0	11.0	3.0	0.0	58.0	3437.0	0.0	368.0	13.0	0.0	12.0	19.0	0.0	7.0	0.0	2.0	7030.962962962963
729	1.0	4.0	0.0	32.0	3.0	29.0	0.0	35.0	0.0	3.0	1.0	0.0	8.0	1.0	0.0	62.0	2903.0	0.0	386.0	13.0	0.0	15.0	17.0	0.0	0.0	0.0	0.0	6517.0
730	4.0	7.0	0.0	17.0	7.0	17.0	0.0	42.0	0.0	5.0	1.0	0.0	11.0	2.0	0.0	58.0	3833.0	0.0	423.0	39.0	20.0	16.0	28.0	0.0	0.0	0.0	1.0	7283.222222222223
731	9.0	2.0	0.0	21.0	8.0	15.0	0.0	40.0	0.0	3.0	4.0	0.0	11.0	3.0	0.0	64.0	3166.0	0.0	319.0	35.0	24.0	19.0	23.0	0.0	4.0	0.0	0.0	6053.444444444444
732	6.0	8.0	0.0	30.0	3.0	34.0	0.0	46.0	0.0	3.0	3.0	0.0	11.0	2.0	0.0	58.0	3189.0	0.0	397.0	29.0	0.0	15.0	27.0	0.0	0.0	0.0	1.0	6719.925925925926
733	10.0	6.0	0.0	13.0	4.0	32.0	0.0	54.0	0.0	5.0	3.0	15.0	10.0	4.0	0.0	64.0	2035.0	0.0	403.0	21.0	0.0	17.0	22.0	0.0	0.0	0.0	0.0	4956.148148148148
734	10.0	8.0	0.0	32.0	7.0	21.0	0.0	32.0	0.0	3.0	4.0	0.0	12.0	3.0	0.0	60.0	3911.0	0.0	357.0	33.0	24.0	12.0	17.0	0.0	0.0	0.0	1.0	8465.62962962963
735	7.0	8.0	0.0	25.0	5.0	33.0	0.0	47.0	0.0	2.0	4.0	0.0	9.0	2.0	0.0	59.0	2265.0	0.0	364.0	11.0	0.0	13.0	27.0	0.0	0.0	0.0	2.0	5319.777777777777
736	4.0	9.0	-1.0	19.0	3.0	35.0	0.0	35.0	0.0	4.0	2.0	0.0	9.0	2.0	0.0	63.0	2681.0	0.0	369.0	35.0	0.0	14.0	22.0	0.0	0.0	0.0	0.0	5329.111111111111
737	9.0	6.0	0.0	25.0	2.0	11.0	0.0	53.0	0.0	7.0	3.0	0.0	9.0	2.0	0.0	59.0	2446.0	0.0	374.0	32.0	0.0	17.0	24.0	0.0	3.0	0.0	0.0	5647.814814814815
738	3.0	3.0	0.0	14.0	8.0	30.0	0.0	32.0	0.0	3.0	4.0	0.0	12.0	3.0	0.0	60.0	3468.0	0.0	374.0	15.0	0.0	13.0	23.0	0.0	0.0	0.0	1.0	6739.333333333333
739	7.0	3.0	0.0	18.0	3.0	40.0	0.0	33.0	0.0	2.0	1.0	0.0	9.0	1.0	0.0	63.0	2042.0	0.0	408.0	37.0	0.0	19.0	18.0	4.0	0.0	0.0	1.0	5038.0
740	9.0	4.0	0.0	19.0	7.0	30.0	0.0	43.0	0.0	5.0	2.0	12.0	9.0	2.0	0.0	62.0	2058.0	0.0	278.0	31.0	14.0	17.0	21.0	0.0	0.0	0.0	2.0	4807.814814814815
741	7.0	6.0	0.0	25.0	8.0	17.0	0.0	32.0	0.0	2.0	3.0	0.0	10.0	2.0	0.0	60.0	2847.0	0.0	463.0	14.0	23.0	17.0	20.0	0.0	0.0	0.0	1.0	5612.222222222223
742	10.0	2.0	-4.0	21.0	2.0	37.0	0.0	38.0	0.0	8.0	3.0	0.0	9.0	3.0	0.0	64.0	2031.0	0.0	461.0	10.0	15.0	13.0	18.0	0.0	0.0	0.0	1.0	4329.851851851852
743	4.0	3.0	0.0	13.0	6.0	14.0	0.0	44.0	0.0	7.0	3.0	0.0	10.0	2.0	0.0	63.0	3930.0	0.0	428.0	19.0	0.0	19.0	28.0	0.0	0.0	0.0	2.0	7389.925925925926
744	4.0	5.0	0.0	24.0	6.0	22.0	0.0	54.0	0.0	6.0	4.0	0.0	8.0	4.0	0.0	63.0	3625.0	0.0	409.0	22.0	0.0	15.0	21.0	0.0	8.0	0.0	1.0	6956.259259259259
745	9.0	8.0	0.0	24.0	7.0	10.0	4.0	41.0	0.0	6.0	1.0	0.0	11.0	4.0	0.0	63.0	2896.0	0.0	357.0	17.0	0.0	19.0	28.0	8.0	0.0	1.0	1.0	6266.444444444444
746	8.0	3.0	0.0	13.0	8.0	36.0	0.0	54.0	10.0	8.0	4.0	0.0	8.0	3.0	0.0	59.0	3430.0	0.0	405.0	18.0	0.0	18.0	21.0	0.0	0.0	0.0	0.0	7419.148148148148
747	8.0	2.0	0.0	31.0	8.0	30.0	0.0	46.0	0.0	6.0	3.0	0.0	10.0	4.0	0.0	58.0	2060.0	0.0	452.0	19.0	23.0	14.0	26.0	0.0	0.0	0.0	2.0	5045.666666666667
748	10.0	9.0	0.0	12.0	3.0	18.0	2.0	34.0	0.0	8.0	2.0	0.0	11.0	3.0	0.0	60.0	3310.0	0.0	412.0	35.0	0.0	16.0	17.0	0.0	0.0	0.0	1.0	6979.962962962963
749	8.0	2.0	0.0	12.0	6.0	31.0	0.0	51.0	0.0	7.0	1.0	0.0	9.0	4.0	0.0	58.0	3028.0	0.0	463.0	27.0	0.0	17.0	28.0	0.0	0.0	0.0	2.0	7108.814814814815
750	4.0	1.0	0.0	18.0	6.0	27.0	0.0	42.0	0.0	6.0	4.0	0.0	8.0	2.0	0.0	59.0	2974.0	0.0	396.0	17.0	21.0	18.0	20.0	0.0	2.0	0.0	1.0	6512.481481481482
751	7.0	6.0	0.0	14.0	4.0	31.0	0.0	40.0	10.0	3.0	2.0	0.0	12.0	3.0	0.0	61.0	2885.0	0.0	337.0	20.0	29.0	13.0	21.0	0.0	0.0	0.0	0.0	5423.259259259259
752	3.0	5.0	0.0	28.0	5.0	38.0	0.0	35.0	0.0	4.0	1.0	0.0	10.0	2.0	0.0	58.0	2319.0	0.0	434.0	21.0	30.0	13.0	24.0	0.0	4.0	0.0	2.0	5645.111111111111
753	1.0	7.0	0.0	24.0	8.0	32.0	0.0	43.0	0.0	4.0	3.0	0.0	10.0	1.0	0.0	63.0	3204.0	0.0	412.0	19.0	26.0	16.0	23.0	0.0	2.0	0.0	1.0	6398.333333333333
754	1.0	1.0	0.0	18.0	4.0	27.0	0.0	32.0	0.0	6.0	2.0	0.0	12.0	3.0	0.0	62.0	3194.0	0.0	295.0	28.0	0.0	15.0	27.0	0.0	8.0	0.0	2.0	6370.259259259259
755	9.0	6.0	0.0	17.0	6.0	24.0	0.0	43.0	0.0	4.0	2.0	17.0	10.0	4.0	59.0	61.0	3034.0	0.0	301.0	27.0	13.0	16.0	22.0	2.0	0.0	0.0	1.0	6794.333333333333
756	4.0	2.0	0.0	32.0	8.0	36.0	0.0	50.0	0.0	7.0	4.0	0.0	9.0	2.0	0.0	59.0	3899.0	0.0	373.0	21.0	29.0	15.0	24.0	0.0	7.0	0.0	1.0	7067.185185185185
757	8.0	8.0	0.0	26.0	2.0	39.0	0.0	34.0	0.0	5.0	3.0	0.0	10.0	4.0	0.0	59.0	2859.0	0.0	330.0	28.0	0.0	19.0	24.0	0.0	0.0	0.0	2.0	5714.851851851852
758	8.0	2.0	0.0	12.0	5.0	27.0	0.0	54.0	0.0	7.0	1.0	0.0	8.0	3.0	0.0	61.0	2541.0	0.0	403.0	33.0	0.0	12.0	28.0	0.0	3.0	0.0	0.0	5857.777777777777
759	10.0	4.0	0.0	14.0	3.0	39.0	0.0	36.0	0.0	4.0	2.0	0.0	11.0	2.0	0.0	64.0	2813.0	0.0	333.0	23.0	0.0	18.0	18.0	0.0	0.0	0.0	0.0	6363.037037037037
760	5.0	2.0	0.0	17.0	7.0	32.0	0.0	32.0	0.0	2.0	1.0	0.0	9.0	4.0	0.0	64.0	2561.0	0.0	272.0	16.0	0.0	17.0	24.0	0.0	0.0	0.0	2.0	4849.444444444444
761	6.0	8.0	0.0	26.0	8.0	13.0	0.0	45.0	0.0	5.0	4.0	0.0	8.0	1.0	0.0	58.0	3782.0	0.0	314.0	21.0	0.0	12.0	27.0	0.0	0.0	0.0	0.0	7188.407407407408
762	5.0	3.0	0.0	19.0	8.0	10.0	0.0	49.0	10.0	4.0	1.0	0.0	11.0	2.0	0.0	59.0	3727.0	0.0	412.0	25.0	26.0	15.0	18.0	0.0	0.0	0.0	1.0	7128.62962962963
763	10.0	2.0	0.0	30.0	6.0	29.0	0.0	35.0	0.0	7.0	3.0	0.0	9.0	4.0	50.0	59.0	3255.0	0.0	268.0	16.0	20.0	16.0	22.0	0.0	0.0	3.0	2.0	6571.888888888889
764	1.0	2.0	0.0	32.0	7.0	13.0	0.0	43.0	0.0	8.0	1.0	0.0	11.0	2.0	0.0	60.0	2584.0	0.0	271.0	16.0	11.0	17.0	21.0	0.0	0.0	0.0	1.0	5123.444444444444
765	3.0	3.0	0.0	29.0	5.0	18.0	0.0	49.0	0.0	2.0	3.0	0.0	10.0	3.0	0.0	61.0	3304.0	0.0	322.0	28.0	11.0	19.0	19.0	0.0	7.0	0.0	2.0	6952.111111111111
766	3.0	7.0	0.0	19.0	2.0	38.0	0.0	43.0	0.0	5.0	4.0	0.0	10.0	1.0	0.0	58.0	2097.0	0.0	423.0	11.0	0.0	15.0	20.0	0.0	0.0	0.0	0.0	4938.666666666667
767	2.0	6.0	0.0	22.0	4.0	10.0	0.0	54.0	0.0	7.0	3.0	0.0	8.0	4.0	0.0	61.0	2392.0	0.0	370.0	39.0	15.0	19.0	17.0	0.0	0.0	0.0	1.0	5282.333333333333
768	9.0	6.0	0.0	14.0	6.0	28.0	0.0	47.0	0.0	6.0	1.0	0.0	12.0	1.0	0.0	63.0	2911.0	0.0	463.0	40.0	0.0	16.0	19.0	0.0	3.0	0.0	0.0	6851.0
769	5.0	10.0	0.0	16.0	6.0	20.0	0.0	38.0	0.0	5.0	4.0	0.0	12.0	4.0	0.0	60.0	2506.0	0.0	339.0	36.0	0.0	16.0	19.0	0.0	3.0	0.0	1.0	4849.333333333333
770	8.0	8.0	0.0	25.0	3.0	27.0	0.0	51.0	0.0	8.0	2.0	0.0	9.0	4.0	0.0	60.0	2628.0	0.0	462.0	28.0	13.0	16.0	21.0	0.0	3.0	1.0	2.0	5465.592592592592
771	9.0	10.0	0.0	29.0	4.0	12.0	0.0	50.0	0.0	3.0	2.0	0.0	10.0	4.0	0.0	60.0	2488.0	0.0	419.0	36.0	0.0	14.0	23.0	0.0	0.0	0.0	1.0	5864.37037037037
772	10.0	9.0	0.0	18.0	3.0	13.0	0.0	32.0	0.0	2.0	4.0	0.0	11.0	1.0	0.0	64.0	3644.0	0.0	461.0	12.0	0.0	16.0	28.0	0.0	0.0	0.0	2.0	7901.185185185185
773	10.0	4.0	0.0	17.0	3.0	36.0	0.0	39.0	0.0	6.0	2.0	0.0	8.0	4.0	0.0	59.0	2816.0	0.0	342.0	33.0	0.0	17.0	22.0	0.0	0.0	0.0	1.0	6260.814814814815
774	3.0	4.0	0.0	21.0	3.0	30.0	0.0	46.0	0.0	8.0	4.0	0.0	9.0	1.0	0.0	62.0	2649.0	0.0	349.0	30.0	14.0	16.0	25.0	0.0	0.0	0.0	0.0	5974.481481481482
775	5.0	3.0	0.0	25.0	4.0	24.0	0.0	46.0	0.0	4.0	2.0	0.0	10.0	1.0	0.0	60.0	2995.0	0.0	372.0	27.0	0.0	16.0	20.0	0.0	0.0	0.0	2.0	6783.592592592592
776	1.0	10.0	0.0	30.0	8.0	20.0	0.0	46.0	0.0	4.0	3.0	0.0	11.0	1.0	0.0	58.0	3997.0	0.0	367.0	30.0	0.0	15.0	19.0	0.0	0.0	0.0	0.0	7381.111111111111
777	8.0	9.0	0.0	23.0	2.0	22.0	0.0	36.0	0.0	5.0	3.0	0.0	9.0	3.0	50.0	61.0	2950.0	0.0	318.0	22.0	0.0	19.0	17.0	0.0	4.0	0.0	2.0	6057.222222222223
778	8.0	3.0	0.0	26.0	5.0	38.0	4.0	50.0	0.0	3.0	2.0	0.0	9.0	2.0	0.0	61.0	3071.0	0.0	351.0	23.0	20.0	16.0	24.0	0.0	0.0	0.0	2.0	6322.814814814815
779	9.0	4.0	0.0	20.0	7.0	35.0	0.0	37.0	0.0	6.0	4.0	0.0	9.0	3.0	0.0	61.0	3055.0	0.0	268.0	31.0	22.0	13.0	26.0	0.0	0.0	0.0	1.0	6067.925925925926
780	2.0	8.0	0.0	16.0	7.0	20.0	0.0	48.0	0.0	2.0	4.0	17.0	11.0	2.0	0.0	58.0	2105.0	0.0	271.0	27.0	30.0	14.0	21.0	0.0	0.0	0.0	2.0	4394.2962962962965
781	8.0	6.0	0.0	31.0	8.0	14.0	0.0	38.0	0.0	7.0	4.0	0.0	11.0	1.0	0.0	63.0	3425.0	0.0	402.0	23.0	16.0	17.0	17.0	0.0	0.0	0.0	0.0	7202.962962962963
782	10.0	1.0	0.0	17.0	2.0	26.0	0.0	42.0	0.0	3.0	2.0	0.0	12.0	2.0	0.0	61.0	3923.0	0.0	294.0	26.0	0.0	19.0	17.0	0.0	0.0	0.0	1.0	7400.481481481482
783	2.0	9.0	0.0	12.0	6.0	19.0	0.0	53.0	0.0	6.0	1.0	0.0	12.0	1.0	0.0	59.0	3657.0	0.0	318.0	13.0	25.0	12.0	22.0	0.0	0.0	0.0	2.0	7002.851851851852
784	6.0	5.0	0.0	28.0	5.0	16.0	0.0	47.0	0.0	3.0	4.0	0.0	12.0	1.0	0.0	59.0	3256.0	0.0	406.0	25.0	18.0	15.0	21.0	0.0	0.0	0.0	1.0	6613.777777777777
785	7.0	6.0	0.0	22.0	7.0	32.0	0.0	32.0	0.0	5.0	3.0	0.0	9.0	2.0	0.0	59.0	2280.0	0.0	383.0	34.0	12.0	13.0	27.0	0.0	0.0	0.0	2.0	4723.851851851852
786	8.0	1.0	0.0	20.0	7.0	40.0	0.0	38.0	0.0	5.0	2.0	0.0	8.0	4.0	0.0	60.0	3206.0	0.0	287.0	20.0	11.0	16.0	21.0	0.0	0.0	0.0	0.0	6323.259259259259
787	8.0	7.0	0.0	28.0	7.0	31.0	5.0	44.0	0.0	7.0	4.0	0.0	12.0	2.0	0.0	61.0	3598.0	0.0	324.0	20.0	0.0	14.0	20.0	0.0	0.0	0.0	2.0	7503.37037037037
788	4.0	6.0	0.0	16.0	5.0	31.0	0.0	48.0	0.0	4.0	2.0	0.0	8.0	3.0	0.0	64.0	2266.0	0.0	460.0	36.0	22.0	14.0	20.0	0.0	0.0	0.0	2.0	5502.814814814815
789	5.0	1.0	0.0	32.0	8.0	38.0	0.0	49.0	0.0	5.0	1.0	0.0	9.0	4.0	0.0	62.0	2612.0	0.0	270.0	24.0	0.0	17.0	22.0	0.0	0.0	0.0	2.0	5611.592592592592
790	4.0	10.0	0.0	31.0	7.0	20.0	0.0	50.0	0.0	2.0	4.0	0.0	12.0	4.0	0.0	60.0	3403.0	0.0	336.0	11.0	25.0	14.0	20.0	0.0	0.0	0.0	1.0	6322.2962962962965
791	6.0	6.0	0.0	21.0	6.0	23.0	0.0	33.0	0.0	8.0	4.0	0.0	10.0	3.0	62.0	63.0	3060.0	0.0	307.0	19.0	19.0	15.0	20.0	0.0	0.0	0.0	2.0	6521.481481481482
792	9.0	5.0	0.0	14.0	4.0	37.0	0.0	36.0	0.0	7.0	2.0	0.0	9.0	4.0	0.0	64.0	2694.0	0.0	385.0	14.0	13.0	14.0	28.0	0.0	0.0	0.0	0.0	5714.925925925926
793	9.0	5.0	0.0	17.0	3.0	38.0	0.0	40.0	10.0	4.0	4.0	0.0	11.0	3.0	0.0	62.0	3897.0	0.0	277.0	26.0	17.0	15.0	18.0	0.0	0.0	0.0	2.0	7837.851851851852
794	10.0	6.0	0.0	12.0	8.0	34.0	0.0	44.0	0.0	8.0	4.0	0.0	12.0	4.0	0.0	60.0	3086.0	0.0	317.0	22.0	0.0	14.0	24.0	0.0	0.0	0.0	0.0	5696.0
795	1.0	6.0	-4.0	24.0	7.0	18.0	0.0	47.0	0.0	4.0	2.0	0.0	10.0	2.0	0.0	58.0	3052.0	0.0	341.0	30.0	0.0	17.0	23.0	0.0	0.0	0.0	0.0	5902.37037037037
796	3.0	9.0	0.0	20.0	4.0	35.0	0.0	49.0	0.0	6.0	2.0	0.0	8.0	4.0	0.0	63.0	3571.0	0.0	463.0	15.0	0.0	14.0	26.0	0.0	0.0	0.0	2.0	7347.074074074074
797	9.0	1.0	0.0	12.0	8.0	38.0	0.0	54.0	0.0	6.0	3.0	0.0	11.0	2.0	0.0	61.0	2078.0	0.0	295.0	26.0	15.0	16.0	19.0	5.0	0.0	0.0	2.0	4760.777777777777
798	2.0	10.0	0.0	14.0	6.0	20.0	0.0	41.0	0.0	6.0	1.0	0.0	11.0	1.0	0.0	64.0	3844.0	0.0	260.0	38.0	29.0	13.0	25.0	0.0	0.0	0.0	1.0	7755.962962962963
799	6.0	2.0	0.0	30.0	8.0	10.0	0.0	37.0	0.0	2.0	2.0	0.0	10.0	3.0	0.0	64.0	3838.0	0.0	456.0	30.0	19.0	17.0	18.0	0.0	0.0	0.0	1.0	7371.62962962963
800	1.0	5.0	0.0	31.0	4.0	32.0	0.0	52.0	0.0	2.0	3.0	0.0	8.0	1.0	0.0	62.0	2289.0	0.0	283.0	27.0	21.0	13.0	18.0	0.0	0.0	0.0	0.0	4811.481481481482
801	1.0	3.0	0.0	15.0	8.0	17.0	0.0	43.0	0.0	8.0	4.0	0.0	9.0	3.0	0.0	64.0	3763.0	0.0	418.0	10.0	0.0	13.0	20.0	0.0	0.0	0.0	1.0	8163.925925925926
802	4.0	3.0	0.0	12.0	5.0	32.0	0.0	40.0	14.0	2.0	1.0	0.0	11.0	3.0	0.0	64.0	3411.0	0.0	307.0	28.0	14.0	19.0	19.0	0.0	0.0	0.0	2.0	6282.666666666667
803	6.0	6.0	0.0	32.0	4.0	21.0	0.0	53.0	0.0	7.0	2.0	10.0	8.0	3.0	0.0	62.0	3195.0	0.0	369.0	36.0	0.0	12.0	27.0	0.0	0.0	0.0	2.0	6042.222222222223
